Id;FechaHoraEstado;PreparacionEstado;PreparacionTipo;PedidoCodigos;DespachoCodigo;DespachoDescripcion;ClienteId;Codigo;Cliente;Domicilio;ArticuloId;CodigoArticulo;Articulo;Unidades;UnidadesReservada;UnidadesSatisfecha;ContenedorId;Contenedor;ContenedorDetalleId;Lote;Serie;PesoDeclarado;FechaVencimiento;ContenedorUnidades;ControlContenedorId;ControlContenedorFechaHoraEstado;ControlContenedorUsuarioNombre;ControlContenedorUsuarioApellido;TareaId;TareaFechaHoraEstado;TareaUsuarioId;TareaUsuarioNombre;TareaUsuarioApellido;ControlContenedorUsuarioCompleto;TareaUsuarioCompleto
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;954921;BCH18          ;BCH18 - BACHA DE APOYAR SIMIL MARMOL 460x320x140;3;3;3;22321752;3,08261E+13;175631184;;;;10/4/2031 00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;954915;BCH13          ;BCH13 - BACHA DE APOYAR BLANCA RECTANGULAR 465x260x125;3;3;3;22321752;3,08261E+13;175630426;;;;07/27/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;954913;BCH11N         ;BCH11N - BACHA DE APOYAR REDONDA NEGRO MATE 400x400x125;3;3;3;22321752;3,08261E+13;175630978;;;;07/28/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;954910;BCH09          ;BCH09 - BACHA DE APOYAR RECTANGULAR 610x410x115;3;3;3;22321752;3,08261E+13;175632558;;;;07/28/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;954908;BCH07          ;BCH07 - BACHA DE APOYAR OVALADA 400x330x150;3;3;3;22321752;3,08261E+13;175631681;;;;07/29/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;954901;BCH01          ;BCH01 - BACHA DE APOYAR CIRCULAR 320x145;3;3;3;22321752;3,08261E+13;175631416;;;;07/28/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;954885;BAI01NI        ;BAI01NI - BACHA EMB COCINA C/ACCESORIOS 750x450x220 NICKEL BRUSHED;3;3;3;22321752;3,08261E+13;175630016;;;;09/28/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;952452;51-122         ;51-122 - MESADA BIMANDO CR C.CERAM VALENCIA;2;2;2;22321752;3,08261E+13;175626308;;;;12/2/2031 00:00;2;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951833;30-132         ;30-132 - COCINA MESADA MONOC. C/DUCHADOR EXTENSIBLE VIGO;2;2;2;22321752;3,08261E+13;175619112;;;;07/28/2031 00:00:00;2;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951653;22-178         ;22-178 - MONOCOMANDO DE COCINA P/AGUA FILTRADA VITA;2;2;2;22321752;3,08261E+13;175623093;;;;12/23/2031 00:00:00;2;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951551;20-182N        ;20-182N - MONOCOMANDO DE COCINA MULTIFUNCION BLACK ZENITH;2;2;2;22321752;3,08261E+13;175620647;;;;07/29/2031 00:00:00;2;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951562;20-202N        ;20-202N - MONOCOMANDO COCINA BLACK HOOP;2;2;2;22321752;3,08261E+13;175618581;;;;07/27/2031 00:00:00;2;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951561;20-201NI       ;20-201NI - COCINA MONOCOMANDO JOYSTICK BEAT NICKEL;2;2;2;22321752;3,08261E+13;175619514;;;;07/28/2031 00:00:00;2;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951552;20-183         ;MONOCOMANDO DE COCINA MAT                                             ;2;2;2;22321752;3,08261E+13;175622505;;;;11/2/2031 00:00;2;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951550;20-182         ;20-182 - MONOCOMANDO DE COCINA MULTIFUNCION CR ZENITH;2;2;2;22321752;3,08261E+13;175621187;;;;07/30/2031 00:00:00;2;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951540;20-168N        ;20-168N - MONOCOMANDO COCINA BLACK WAVE;2;2;2;22321752;3,08261E+13;175626881;;;;07/27/2031 00:00:00;2;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951539;20-168         ;20-168 - MONOCOMANDO COCINA CR WAVE;2;2;2;22321752;3,08261E+13;175619341;;;;07/27/2031 00:00:00;2;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951534;20-154         ;20-154 - MONOCOMANDO COCINA TERUEL;2;2;2;22321752;3,08261E+13;175628423;;;;07/27/2031 00:00:00;2;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951533;20-150         ;20-150 - MONOCOMANDO MESADA COCINA TOLEDO;2;2;2;22321752;3,08261E+13;175619713;;;;07/27/2031 00:00:00;2;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951532;20-147         ;20-147 - MONOCOMANDO DE COCINA SWIFT;2;2;2;22321752;3,08261E+13;175620044;;;;07/29/2031 00:00:00;2;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951528;20-140         ;20-140 - MONOCOMANDO DE COCINA LINEA CUINA;2;2;2;22321752;3,08261E+13;175618214;;;;10/7/2031 00:00;2;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951527;20-135G        ;20-135G - MONOCOMANDO COCINA GOLD SANTANDER;2;2;2;22321752;3,08261E+13;175625978;;;;07/27/2031 00:00:00;2;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951512;20-122         ;MONOCOMANDO COCINA CR C/PICO EXTRAIBLE VALENCIA                       ;4;4;4;22321752;3,08261E+13;175620369;;;;8/6/2031 00:00;4;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951424;20040DG        ;20040DG - PORTA ROLLO DARK GOLD LINEA PULSE;3;3;3;22321752;3,08261E+13;175617732;;;;07/29/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951451;20060DG        ;20060DG - PORTA VASO Y CEPILLO DARK GOLD LINEA PULSE;3;3;3;22321752;3,08261E+13;175628353;;;;07/29/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951437;20050DG        ;20050DG - JABONERA DARK GOLD LINEA PULSE;3;3;3;22321752;3,08261E+13;175617428;;;;07/31/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951410;20030DG        ;20030DG - PERCHA DARK GOLD LINEA PULSE;3;3;3;22321752;3,08261E+13;175618057;;;;07/31/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951396;20020DG        ;20020DG - TOALLERO DE ARO DARK GOLD LINEA PULSE;3;3;3;22321752;3,08261E+13;175617994;;;;07/27/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951382;20010DG        ;20010DG - TOALLERO BARRAL DARK GOLD LINEA PULSE;3;3;3;22321752;3,08261E+13;175622220;;;;07/27/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951324;19006;19006 - SET DE 6 PIEZAS LINEA 19000;3;3;3;22321752;3,08261E+13;175625792;;;;07/28/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951309;17060G         ;17060G - PORTA VASO Y CEPILLO  LINEA FABRIC GOLD;3;3;3;22321752;3,08261E+13;175618476;;;;07/31/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951306;17050G         ;17050G - JABONERA  LINEA FABRIC GOLD;3;3;3;22321752;3,08261E+13;175617893;;;;07/31/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951303;17040G         ;17040G - PORTA ROLLO LINEA FABRIC GOLD;3;3;3;22321752;3,08261E+13;175622744;;;;07/28/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951300;17030G         ;17030G - PERCHA LINEA FABRIC GOLD;3;3;3;22321752;3,08261E+13;175627444;;;;07/29/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951297;17020G         ;17020G - TOALLERO DE ARO LINEA FABRIC GOLD;3;3;3;22321752;3,08261E+13;175621501;;;;07/29/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951294;17010G         ;17010G - TOALLERO BARRAL LINEA FABRIC GOLD;3;3;3;22321752;3,08261E+13;175621363;;;;07/27/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951259;16006BL        ;16006BL - SET 6 PIEZAS ACCESORIOS LINEA 16000 BLACK;3;3;3;22321752;3,08261E+13;175621830;;;;07/27/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951258;16006;16006 - SET 6 PIEZAS ACCESORIOS LINEA 16000;3;3;3;22321752;3,08261E+13;175627756;;;;07/29/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13571265;3/8/2026 09:31;3;2;0001  211573-1;25;PEDIDOS + EXHIBIDOR;2399637;GA35    ;GAVILAN S.R.L.                                    ;BARTOLO PASIN 554;951132;13006;SET DE 6 PIEZAS LINEA 13000                                           ;3;3;3;22321752;3,08261E+13;175628143;;;;07/28/2031 00:00:00;3;13352428;3/8/2026 09:31;Andres;Cejas;23630028;3/8/2026 08:47;7152;Mirko;Hernandez;Andres Cejas;Mirko Hernandez
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;951568;203;"203 - LAVATORIO CROMO ""DIQUE""";30;30;30;22296113;3,08261E+13;175448806;;;;12/29/2031 00:00:00;1;13350390;3/8/2026 07:21;Gustavo;Soderquvist;23603362;31/7/2026 14:24;6867;Javier;Lescano;Gustavo Soderquvist;Javier Lescano
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;952267;423;"423 - DUCHA EMB. C/TRANSF.CR ""DIQUE""";40;40;40;22296113;3,08261E+13;175453409;;;;10/21/2031 00:00:00;40;13350390;3/8/2026 07:21;Gustavo;Soderquvist;23603362;31/7/2026 14:24;6867;Javier;Lescano;Gustavo Soderquvist;Javier Lescano
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;952583;60-058         ;60-058 - LAVATORIO CR C.STD MALBA;60;60;60;22296113;3,08261E+13;175452603;;;;11/13/2031 00:00:00;60;13350390;3/8/2026 07:21;Gustavo;Soderquvist;23603362;31/7/2026 14:24;6867;Javier;Lescano;Gustavo Soderquvist;Javier Lescano
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;952551;60-010         ;60-010 - LAVATORIO BL/CR LORCA;80;80;80;22296113;3,08261E+13;175445781;;;;11/30/2031 00:00:00;40;13350390;3/8/2026 07:21;Gustavo;Soderquvist;23603362;31/7/2026 14:24;6867;Javier;Lescano;Gustavo Soderquvist;Javier Lescano
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;952509;55-010         ;55-010 - COCINA PARED EMB. P.ALTO BL/CR LORCA;10;10;10;22296113;3,08261E+13;175447541;;;;1/10/2032 00:00;4;13350390;3/8/2026 07:21;Gustavo;Soderquvist;23603362;31/7/2026 14:24;6867;Javier;Lescano;Gustavo Soderquvist;Javier Lescano
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;953487;939;939 - JGO.COCINA C/EXTENSIBLE CR LAZA;10;10;10;22296113;3,08261E+13;175417498;;;;12/29/2031 00:00:00;10;13350390;3/8/2026 07:21;Gustavo;Soderquvist;23603362;31/7/2026 14:24;6867;Javier;Lescano;Gustavo Soderquvist;Javier Lescano
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;953197;81-010         ;81-010 - DUCHA EMB. S/TRANSF. BL/CR LORCA;20;20;20;22296113;3,08261E+13;175447077;;;;11/24/2031 00:00:00;15;13350390;3/8/2026 07:21;Gustavo;Soderquvist;23603362;31/7/2026 14:24;6867;Javier;Lescano;Gustavo Soderquvist;Javier Lescano
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;953060;80-058         ;80-058 - DUCHA EMB. C/TRANSF. CR C.STD MALBA;60;60;60;22296113;3,08261E+13;175451452;;;;11/23/2031 00:00:00;60;13350390;3/8/2026 07:21;Gustavo;Soderquvist;23603362;31/7/2026 14:24;6867;Javier;Lescano;Gustavo Soderquvist;Javier Lescano
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;953028;80-010         ;80-010 - DUCHA EMB. C/TRANSF. BL/CR LORCA;120;120;120;22320615;3,08261E+13;175414854;;;;9/8/2031 00:00;120;13350485;3/8/2026 06:56;Gustavo;Soderquvist;;;;;;Gustavo Soderquvist;
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;953197;81-010         ;81-010 - DUCHA EMB. S/TRANSF. BL/CR LORCA;20;20;20;22320615;3,08261E+13;175608576;;;;11/24/2031 00:00:00;5;13350485;3/8/2026 06:56;Gustavo;Soderquvist;;;;;;Gustavo Soderquvist;
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;953437;914/CR         ;914/CR - JGO.MDA.P.CAÑO CR ARES;10;10;10;22320615;3,08261E+13;175420904;;;;12/10/2031 00:00;10;13350485;3/8/2026 06:56;Gustavo;Soderquvist;;;;;;Gustavo Soderquvist;
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;953474;933;933 - JGO PARED C/EXT CR DIQUE;10;10;10;22320615;3,08261E+13;175423801;;;;1/7/2032 00:00;10;13350485;3/8/2026 06:56;Gustavo;Soderquvist;;;;;;Gustavo Soderquvist;
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;952438;51-058         ;51-058 - COCINA MESADA CR C.STD MALBA;60;60;60;22320615;3,08261E+13;175449582;;;;10/19/2031 00:00:00;60;13350485;3/8/2026 06:56;Gustavo;Soderquvist;;;;;;Gustavo Soderquvist;
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;952471;53-002         ;53-002 - COCINA PARED EXT. P.ALTO RENACER;10;10;10;22320615;3,08261E+13;175421791;;;;07/29/2031 00:00:00;10;13350485;3/8/2026 06:56;Gustavo;Soderquvist;;;;;;Gustavo Soderquvist;
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;952477;53-010         ;53-010 - COCINA PARED EXT. P.ALTO BL/CR LORCA;20;20;20;22320615;3,08261E+13;175447388;;;;11/29/2031 00:00:00;20;13350485;3/8/2026 06:56;Gustavo;Soderquvist;;;;;;Gustavo Soderquvist;
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;952509;55-010         ;55-010 - COCINA PARED EMB. P.ALTO BL/CR LORCA;10;10;10;22320615;3,08261E+13;175608574;;;;1/10/2032 00:00;6;13350485;3/8/2026 06:56;Gustavo;Soderquvist;;;;;;Gustavo Soderquvist;
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;952551;60-010         ;60-010 - LAVATORIO BL/CR LORCA;80;80;80;22320615;3,08261E+13;175608575;;;;11/30/2031 00:00:00;40;13350485;3/8/2026 06:56;Gustavo;Soderquvist;;;;;;Gustavo Soderquvist;
13670246;3/8/2026 07:21;3;2;0008    2736-1;6;CAMIONETA MIE 1;2091510;CB12    ;BELLINI PARRA M.G. Y BELLINI PARRA L.N. SOC LEY 19;HUGO WAST 579;951600;209;209 - LAVATORIO CROMO LAZA;20;20;20;22320615;3,08261E+13;175417302;;;;12/29/2031 00:00:00;20;13350485;3/8/2026 06:56;Gustavo;Soderquvist;;;;;;Gustavo Soderquvist;
